name,description,material,product_variants,sku,product_id,pack,size,unit,unit_count,gtin,retail_price,is_catch_weight,average_case_weight,image_url,manufacturer_sku,content_url,ordering_unit,is_broken_case,avg_case_weight,brand,Level 1 Category,level2 category,level3 category,level4 category,product-category-style,manufacturer_name,distributor_name,supplier_name,country_of_origin,Group
14 Slice Limoncello Mascarpone Cake,"Brand: SIMPLY DEL
CASE | 2 x 10""
EACH | 1 x 10""",,,214714,3f4b0016-90a3-42df-87ae-758532f255c6,,,EACH,,,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/6866d10f-2f11-58ac-8d39-70b568c1b1bd.jpg""]",,,,,,,Dairy & Eggs,Dessert,,,,,Ace Endico,,,Food
14 Slice NY Cheesecake,"Brand: SIMPLY DEL.
CASE | 1 x 14 SL",,,214443,bdfa0310-7496-4fe4-9405-c32dc74f77bf,EACH,,CASE,,,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/025d53e1-4c60-55cf-9a84-5608110c9749.jpg""]",,,,,,,Dairy & Eggs,Dessert,,,,,Ace Endico,,,Food
14 Slice Pumpkin Cheesecake,"Brand: BINDI
CASE | 1 x 14 SLICE",,,303508,5119f77c-d2e4-4d56-8e17-7b3356b3a0b5,EACH,,CASE,,,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/a37a0489-fe49-5ea7-add0-071fd974dc36.jpg""]",,,,,,,Dairy & Eggs,Dessert,,,,,Ace Endico,,,Food
14 Slice Red Velvet Cake,"Brand: SIMPLY DEL.
CASE | 1 x 10""",,,214658,4c22fb4e-37dc-4f9b-a26b-54c3a63585f5,EACH,,CASE,,,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/08265223-f5ce-54d8-b52c-4bdd4ea028dd.jpg""]",,,,,,,Dairy & Eggs,Dessert,,,,,Ace Endico,,,Food
14 Slice Tramisu Cake,"Brand: SIMPLY DEL.
CASE | 1 x 9""",,,214865,b73cc064-e784-44db-81af-a2e7f7f0fa33,EACH,,CASE,,,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/7c36bb81-4cef-549f-b5a2-81e971875704.jpg""]",,,,,,,Dairy & Eggs,Dessert,,,,,Ace Endico,,,Food
1.5oz Petite No Sugar Added Cheesecake,"Brand: JUNIOR'S
CASE | 24 x 1.5 OZ",,,314683,d002e68f-be97-4ede-8a15-b381ef2e8880,EACH,,CASE,,,,,,,,,,,,,Dairy & Eggs,Dessert,,,,,Ace Endico,,,Food
"* 16"" King Size Churros","Brand: TIO PEPE'S
CASE | 1 x 100 CT",,,315030,072b6bba-8965-4deb-8c16-a6aaddf3ac63,EACH,,CASE,,,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/1cd346ff-bedf-56e9-8609-98eb5414969f.jpg""]",,,,,,,Dairy & Eggs,Dessert,,,,,Ace Endico,,,Food
16 Slice Banana Walnut Loaf,"Brand: SWEET SAM'S
EACH | 1 x 16 SL",,,211560,506301fb-566d-4ec3-ac3a-17eb314a9d9c,,,EACH,,,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/05db82b0-a6d4-5e40-a6e0-85926713daf2.jpg""]",,,,,,,Dairy & Eggs,Dessert,,,,,Ace Endico,,,Food
16 Slice Brownie Suicide Cake,"Brand: SIMPLY DEL.
EACH | 1 x 11""",,,211824,19723245-1fdc-4b68-ad91-bfc3ca0d7dcf,,,EACH,,,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/0117865a-e104-55c8-9d56-607d1e798a69.jpg""]",,,,,,,Dairy & Eggs,Dessert,,,,,Ace Endico,,,Food
16 Slice Carrot Cake,"Brand: SIMPLY DEL.
CASE | 1 x 10""",,,211568,1339e208-2c8a-48b9-a1a0-d46401ae1de4,EACH,,CASE,,,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/a041fe7d-e653-5223-8a3f-913cb9cb1ac1.jpg""]",,,,,,,Dairy & Eggs,Dessert,,,,,Ace Endico,,,Food
