"description","name","sku","pack","size","gtin","retail_price","is_catch_weight","average_case_weight","image","manufacturer_sku","ordering_unit","is_broken_case","avg_case_weight","content_url","brand","level 1","level 2","level 3","manufacturer_name","distributor_name","unitPrice","extra_data"
"","JUICE CRANBERRY $1.20CRV INCLD","G7401","","12/32oz","","","","","https://s3.us-west-1.wasabisys.com/ifsmain-wis-images/qa/products/images/g7401.jpg","","","","","https://supplies.individualfoodservice.com/Catalog/Food/Beverages/Juice/IFS-G7401","OCEAN SPRAY","","","","","","","{}"
"","JUICE CRANBERRY COCKTAIL #9420","G686","","12/46oz","","","","","https://s3.us-west-1.wasabisys.com/ifsmain-wis-images/qa/products/images/g686.jpg","","","","","https://supplies.individualfoodservice.com/Catalog/Food/Beverages/Juice/IFS-G686","BOMBAY","","","","","","","{}"
"","JUICE CRANBERRY WHT DRINK","G2817","","8/64oz","","","","","https://s3.us-west-1.wasabisys.com/ifsmain-wis-images/qa/products/images/g2817.jpg","","","","","https://supplies.individualfoodservice.com/Catalog/Food/Beverages/Juice/IFS-G2817","OCEAN SPRAY","","","","","","","{}"
"","JUICE GRAPEFRUIT PINK PET","14440","","8/60 OZ","","","","","https://s3.us-west-1.wasabisys.com/ifsmain-wis-images/qa/products/images/2992.jpg","","","","","https://supplies.individualfoodservice.com/Catalog/Food/Beverages/Juice/IFS-14440","OCEAN SPRAY","","","","","","","{}"
"","JUICE GRAPEFRUIT RUBY RED CRV INCL","G6852","","8/64oz","","","","","https://s3.us-west-1.wasabisys.com/ifsmain-wis-images/qa/products/images/7602.jpg","","","","","https://supplies.individualfoodservice.com/Catalog/Food/Beverages/Juice/IFS-G6852","RUBY KIST","","","","","","","{}"
"","JUICE GUAVA JUMEX","15399","","24/11.5 0Z","","","","","https://s3.us-west-1.wasabisys.com/ifsmain-wis-images/qa/products/images/3637.jpg","","","","","https://supplies.individualfoodservice.com/Catalog/Food/Beverages/Juice/IFS-15399","JUMEX","","","","","","","{}"
"","JUICE HONEST KIDS VARIETY ORGANIC","G1221","","40/6oz","","","","","https://s3.us-west-1.wasabisys.com/ifsmain-wis-images/qa/products/images/7241.jpg","","","","","https://supplies.individualfoodservice.com/Catalog/Food/Beverages/Juice/IFS-G1221","HONEST KIDS","","","","","","","{}"
"","JUICE LEMONADE BOTTLE GLASS","G52301","","24/16.9oz","","","","","https://s3.us-west-1.wasabisys.com/ifsmain-wis-images/qa/products/images/g52301.jpg","","","","","https://supplies.individualfoodservice.com/Catalog/Food/Beverages/Juice/IFS-G52301","NANTUCKET","","","","","","","{}"
"","JUICE LEMONADE PET MINUTE MAID","18074","","24/20 OZ","","","","","https://s3.us-west-1.wasabisys.com/ifsmain-wis-images/qa/products/images/4879.jpg","","","","","https://supplies.individualfoodservice.com/Catalog/Food/Beverages/Juice/IFS-18074","MINUTE MAID","","","","","","","{}"
"","JUICE NECTAR APPLE CANNED","13271","","24/11.5 OZ","","","","","https://s3.us-west-1.wasabisys.com/ifsmain-wis-images/qa/products/images/13271.jpg","","","","","https://supplies.individualfoodservice.com/Catalog/Food/Beverages/Juice/IFS-13271","KERNS","","","","","","","{}"
