"name","description","product_variants","sku","pack","size","gtin","retail_price","is_catch_weight","average_case_weight","image_url","manufacturer_sku","content_url","ordering_unit","is_broken_case","avg_case_weight","brand","category","manufacturer_name","distributor_name","supplier_name","country_of_origin"
"Sauvignon Blanc","","","1238178",12,750,"","","","","https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/632222/c890abb6bcd36d49443c1.png?1546634879","","","","","","Le Grand Noir","Wine","","johnsonbrothers","Prestige Beverage Group","France"
"Sweet Red Wine","","","1154600",12,750,"","","","","https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/911859/4c582f2c720ab58eeb187.png?1556868648","","","","","","Nama Byzantino","Wine","","johnsonbrothers","Prestige Beverage Group","Greece"
"Drama Malagousia Moscato Sauvignon Blanc","","","1216673",12,750,"","","","","https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/906397/d139147a9067c5dfe33bd.png?1556731211","","","","","","Oenodea","Wine","","johnsonbrothers","Prestige Beverage Group","Greece"
"Macedonia Cabernet Sauvignon Agiorgitiko Syrah","","","1298048",12,750,"","","","","https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/121367/f3c7f5368a84171a73fa2.png?1518198391","","","","","","Oenodea","Wine","","johnsonbrothers","Prestige Beverage Group","Greece"
"Drama Cabernet Sauvignon Agiorgitiko","","","1012708",6,750,"","","","","https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/156467/7612523387e49d29bfdb1.png?1521663769","","","","","","Oenotria Land","Wine","","johnsonbrothers","Prestige Beverage Group","Greece"
"Vermouth","","","1295161",6,750,"","","","","https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/280842/c882ed6f1de3914d2e50f.png?1531297371","","","","","","Otto's Athens Vermouth","Wine","","johnsonbrothers","Nestor Imports Inc","Greece"
"Sauvignon Blanc","","","1143586",12,750,"","","","","https://s3.amazonaws.com/media.sevenfifty.com/large/2870475/1143586_MAIN.png","","","","","","Overstone","Wine","","johnsonbrothers","Prestige Beverage Group","New Zealand"
"Haraki Cretan Tsikoudia","","","1504173",12,750,"","","","","https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/912018/b0c183530562a3341a418.png?1556870239","","","","","","Patsakis Distillery","Spirit","","johnsonbrothers","Prestige Beverage Group","Greece"
"Haraki Honey","","","1283031",12,750,"","","","","https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/912026/e78f828d7a7e3340e651a.png?1556870318","","","","","","Patsakis Distillery","Spirit","","johnsonbrothers","Prestige Beverage Group","Greece"
"Ouzo By Issidoros Arvanitis","","","1953815",12,700,"","","","","https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/1051762/e825c7aaf47e7708a80a9.png?1562763286","","","","","","Plomari","Spirit","","johnsonbrothers","Prestige Beverage Group","Greece"
"Ouzo By Issidoros Arvanitis","","","1135425",6,700,"","","","","https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/1051762/e825c7aaf47e7708a80a9.png?1562763286","","","","","","Plomari","Spirit","","johnsonbrothers","Prestige Beverage Group","Greece"
