"name","sku","gtin","image","pack","size","retail_price","ordering_unit","is_catch_weight","average_case_weight","brand","taxonomy","level 1","level 2","level 3","manufacturer_name","distributor_name","content_url","description","unit_price","extra_data"
"Deviled Egg with Caviar","DEVILEDEWC",,"https://www.culinaryspecialties.net/wp-content/uploads/magictoolbox_cache/cf3e6ec01aac7cb79461bcfe9d0d075e/6/6/6664/thumb600x600/3521162493/Deviled-Egg-with-Caviar.jpg",,"",,,,,,,,,,,"Culinary Specialties","https://www.culinaryspecialties.net/product/deviled-egg-with-caviar/","Customize to your specifications.",,"{""allergenInfo"":"""",""case count"":"""",""categories"":""Canapes""}"
"Curry Chicken Salad","32-10200",,"https://www.culinaryspecialties.net/wp-content/uploads/magictoolbox_cache/cf3e6ec01aac7cb79461bcfe9d0d075e/6/6/6666/thumb600x600/3454580317/Curry-Chicken-Salad.jpg",,"",,,,,,,,,,,"Culinary Specialties","https://www.culinaryspecialties.net/product/curry-chicken-salad/","Customize to your specifications.",,"{""allergenInfo"":"""",""case count"":"""",""categories"":""Canapes""}"
"Cherry Tomato with Herbed Cheese","32-10016",,"https://www.culinaryspecialties.net/wp-content/uploads/magictoolbox_cache/cf3e6ec01aac7cb79461bcfe9d0d075e/6/6/6668/thumb600x600/1641887914/Cherry-Tomato-with-Herbed-Cheese.jpg",,"",,,,,,,,,,,"Culinary Specialties","https://www.culinaryspecialties.net/product/cherry-tomato-with-herbed-cheese/","Customize to your specifications.",,"{""allergenInfo"":"""",""case count"":"""",""categories"":""Canapes""}"
"Cajun Shrimp on Red Pepper Polenta Cake","",,"https://www.culinaryspecialties.net/wp-content/uploads/magictoolbox_cache/cf3e6ec01aac7cb79461bcfe9d0d075e/7/0/7078/thumb600x600/2836373228/glutenfreetallcajunshrimponpolentacake.jpg",,"",,,,,,,,,,,"Culinary Specialties","https://www.culinaryspecialties.net/product/cajun-shrimp-on-red-pepper-polenta-cake/","Made Fresh Daily",,"{""allergenInfo"":"""",""case count"":"""",""categories"":""Canapes""}"
"Butternut Squash, Cranberries, Kale and Walnuts in Belgian Endive","BSCKWBELGIANENDIVE",,"https://www.culinaryspecialties.net/wp-content/uploads/magictoolbox_cache/cf3e6ec01aac7cb79461bcfe9d0d075e/6/8/6887/thumb600x600/1056431891/Butternut_Squash_Cranberries_Kale_And_Pecans_On_Belgian_Endive1.jpg",,"",,,,,,,,,,,"Culinary Specialties","https://www.culinaryspecialties.net/product/butternut-squash-cranberries-kale-and-walnuts-in-belgian-endive/","Made Fresh Daily. Customize to your specifications.",,"{""allergenInfo"":"""",""case count"":"""",""categories"":""Canapes""}"
"Buffalo Mozzarella Cherry Tomato and Pesto","32-10011",,"https://www.culinaryspecialties.net/wp-content/uploads/magictoolbox_cache/cf3e6ec01aac7cb79461bcfe9d0d075e/6/6/6670/thumb600x600/1590712445/Buffalo-Mozzarella-Cherry-Tomato-and-Pesto.jpg",,"",,,,,,,,,,,"Culinary Specialties","https://www.culinaryspecialties.net/product/buffalo-mozzarella-cherry-tomato-and-pesto/","Customize to your specifications.",,"{""allergenInfo"":"""",""case count"":"""",""categories"":""Canapes""}"
"Brie and Fig Jam and Walnuts","32-10103",,"https://www.culinaryspecialties.net/wp-content/uploads/magictoolbox_cache/cf3e6ec01aac7cb79461bcfe9d0d075e/6/6/6672/thumb600x600/2567203774/Brie-and-Fig-Jam-and-Walnuts.jpg",,"",,,,,,,,,,,"Culinary Specialties","https://www.culinaryspecialties.net/product/brie-and-fig-jam-and-walnuts/","Customize to your specifications.",,"{""allergenInfo"":"""",""case count"":"""",""categories"":""Canapes""}"
"Boursin with Dates and Raspberry","32-10009",,"https://www.culinaryspecialties.net/wp-content/uploads/magictoolbox_cache/cf3e6ec01aac7cb79461bcfe9d0d075e/6/6/6674/thumb600x600/4110403264/Boursin-with-Dates-and-Raspberry.jpg",,"",,,,,,,,,,,"Culinary Specialties","https://www.culinaryspecialties.net/product/boursin-with-dates-and-raspberry/","Customize to your specifications.",,"{""allergenInfo"":"""",""case count"":"""",""categories"":""Canapes""}"
"Blue Cheese and Pear","BLUECAP",,"https://www.culinaryspecialties.net/wp-content/uploads/magictoolbox_cache/cf3e6ec01aac7cb79461bcfe9d0d075e/6/6/6676/thumb600x600/1428968550/Blue-Cheese-and-Pear.jpg",,"",,,,,,,,,,,"Culinary Specialties","https://www.culinaryspecialties.net/product/blue-cheese-and-pear/","Customize to your specifications.",,"{""allergenInfo"":"""",""case count"":"""",""categories"":""Canapes""}"
"Belgian Endive","32-10023",,"https://www.culinaryspecialties.net/wp-content/uploads/magictoolbox_cache/cf3e6ec01aac7cb79461bcfe9d0d075e/6/6/6678/thumb600x600/2881994476/Belgian-Endive.jpg",,"",,,,,,,,,,,"Culinary Specialties","https://www.culinaryspecialties.net/product/belgian-endive/","Made Fresh Daily",,"{""allergenInfo"":"""",""case count"":"""",""categories"":""Canapes""}"
"Beef Tenderloin with Tomato Jam","32-10110",,"https://www.culinaryspecialties.net/wp-content/uploads/magictoolbox_cache/cf3e6ec01aac7cb79461bcfe9d0d075e/6/6/6684/thumb600x600/1244104093/Beef-Tendeloin-with-Tomato-Jam.jpg",,"",,,,,,,,,,,"Culinary Specialties","https://www.culinaryspecialties.net/product/beef-tenderloin-with-tomato-jam/","Made Fresh Daily",,"{""allergenInfo"":"""",""case count"":"""",""categories"":""Canapes""}"
"Beef Tenderloin with Corn Salsa and Bleu Cheese","BTWCSABC",,"https://www.culinaryspecialties.net/wp-content/uploads/magictoolbox_cache/cf3e6ec01aac7cb79461bcfe9d0d075e/6/6/6680/thumb600x600/3784280008/Beef-Tenderloin-with-Corn-Salsa-and-Bleu-Cheese.jpg",,"",,,,,,,,,,,"Culinary Specialties","https://www.culinaryspecialties.net/product/beef-tenderloin-with-corn-salsa-and-bleu-cheese/","Made Fresh Daily",,"{""allergenInfo"":"""",""case count"":"""",""categories"":""Canapes""}"
"Beef Summer Roll","35-11012",,"https://www.culinaryspecialties.net/wp-content/uploads/magictoolbox_cache/cf3e6ec01aac7cb79461bcfe9d0d075e/6/6/6642/thumb600x600/471759359/Roast-Beef-Summer-Roll.jpg",,"",,,,,,,,,,,"Culinary Specialties","https://www.culinaryspecialties.net/product/beef-summer-roll/","Customize to your specifications.",,"{""allergenInfo"":"""",""case count"":"""",""categories"":""Canapes""}"
"BBQ Pork on Polenta Cake","BBPC",,"https://www.culinaryspecialties.net/wp-content/uploads/magictoolbox_cache/cf3e6ec01aac7cb79461bcfe9d0d075e/7/0/7084/thumb600x600/348983996/glutenfreeporkbbqslaw.jpg",,"",,,,,,,,,,,"Culinary Specialties","https://www.culinaryspecialties.net/product/bbq-pork-on-polenta-cake/","Made Fresh Daily",,"{""allergenInfo"":"""",""case count"":"""",""categories"":""Canapes""}"
"Baby Red Potato with Boursin and Bacon","32-10035",,"https://www.culinaryspecialties.net/wp-content/uploads/magictoolbox_cache/cf3e6ec01aac7cb79461bcfe9d0d075e/6/6/6685/thumb600x600/3708405675/Baby-Red-Potato-with-Boursin-and-Bacon.jpg",,"",,,,,,,,,,,"Culinary Specialties","https://www.culinaryspecialties.net/product/baby-red-potato-with-boursin-and-bacon/","Made Fresh Daily",,"{""allergenInfo"":"""",""case count"":"""",""categories"":""Canapes""}"
"Antipasto Skewer","32-11201",,"https://www.culinaryspecialties.net/wp-content/uploads/magictoolbox_cache/cf3e6ec01aac7cb79461bcfe9d0d075e/6/6/6687/thumb600x600/2007236709/Antipasto-Skewer.jpg",,"",,,,,,,,,,,"Culinary Specialties","https://www.culinaryspecialties.net/product/antipasto-skewer/","Made Fresh Daily",,"{""allergenInfo"":"""",""case count"":"""",""categories"":""Canapes""}"
"Ancho Beef Tenderloin with Heart of Palm","32-10104",,"https://www.culinaryspecialties.net/wp-content/uploads/magictoolbox_cache/cf3e6ec01aac7cb79461bcfe9d0d075e/6/6/6689/thumb600x600/2927337691/Ancho-Beef-Tenderloin-with-Heart-of-Palm.jpg",,"",,,,,,,,,,,"Culinary Specialties","https://www.culinaryspecialties.net/product/ancho-beef-tenderloin-with-heart-of-palm/","Made Fresh Daily",,"{""allergenInfo"":"""",""case count"":"""",""categories"":""Canapes""}"
