"description","sku","pack","size","gtin","name","retail_price","is_catch_weight","average_case_weight","image","manufacturer_sku","ordering_unit","is_broken_case","content_url","brand","level_1","level_2","level_3","manufacturer_name","distributor_name","unit_price","extra_data"
"⌀(DIA) x H= 186mm x 10mm (7.3"" x 0.4""). 	Heat Resitant: No."," 54884","","18/ 50 PC","","DONBURI DB314 LID(LOCKING TYPE) HIRO","","","","https://ecatalog.wismettacusa.com/upload/img/m/17957674705c252edab5c6b6.97496428.jpg","","","","https://ecatalog.wismettacusa.com/product.php?id=3924&branch=LOS","HIRO","","","","","","","{""category"":""BENTO TRAY, DONBURI"",""itemNumber"":"" 54884"",""packSize"":""18/ 50 PC"",""minOrderQty"":""1"",""barcode"":""074410548841"",""mainImageUrl"":""https://ecatalog.wismettacusa.com/upload/img/m/17957674705c252edab5c6b6.97496428.jpg"",""link"":""https://ecatalog.wismettacusa.com/product.php?id=3924&branch=LOS""}"
"L x W x H =  190mm x 126mm x 30mm  (7.5"" x 5"" x 1.2""). 	Heat Resitant: No."," 54898","","20/ 100 PC","","TO GO BOX H-1A CLEAR PLASTIC HIRO","","","","https://ecatalog.wismettacusa.com/upload/img/m/54898.JPG","","","","https://ecatalog.wismettacusa.com/product.php?id=4009&branch=LOS","HIRO","","","","","","","{""category"":""TO GO BOX OTHER"",""itemNumber"":"" 54898"",""packSize"":""20/ 100 PC"",""minOrderQty"":""1"",""barcode"":""N/A"",""mainImageUrl"":""https://ecatalog.wismettacusa.com/upload/img/m/54898.JPG"",""link"":""https://ecatalog.wismettacusa.com/product.php?id=4009&branch=LOS""}"
"L x W x H =  260mm x 188mm x 20mm  (10.2"" x 7.4"" x 0.8""). 	Heat Resitant: No."," 54993","","12/ 50 PC","","SUSHI TRAY ST8 BLACK BODY HIRO","","","","https://ecatalog.wismettacusa.com/upload/img/m/4023066925c0ee801621394.43712024.jpg","","","","https://ecatalog.wismettacusa.com/product.php?id=3858&branch=LOS","HIRO","","","","","","","{""category"":""SUSHI TRAY"",""itemNumber"":"" 54993"",""packSize"":""12/ 50 PC"",""minOrderQty"":""1"",""barcode"":""N/A"",""mainImageUrl"":""https://ecatalog.wismettacusa.com/upload/img/m/4023066925c0ee801621394.43712024.jpg"",""link"":""https://ecatalog.wismettacusa.com/product.php?id=3858&branch=LOS""}"
"N/A"," 56087","","144 PC","","SHOT GLASS 144P HWAYO","","","","https://ecatalog.wismettacusa.com/upload/img/m/132853044366cf49ad5dec82.66340103.jpg","","","","https://ecatalog.wismettacusa.com/product.php?id=127638&branch=LOS","HWAYO","","","","","","","{""category"":""KITCHEN ITEM OTHER ( PAPER, SKEWER )"",""itemNumber"":"" 56087"",""packSize"":""144 PC"",""minOrderQty"":""1"",""barcode"":""N/A"",""mainImageUrl"":""https://ecatalog.wismettacusa.com/upload/img/m/132853044366cf49ad5dec82.66340103.jpg"",""link"":""https://ecatalog.wismettacusa.com/product.php?id=127638&branch=LOS""}"
"N/A"," 53036","","1 EA","","ONIGIRI MAKER ASM575A AUTEC","","","","https://ecatalog.wismettacusa.com/upload/img/m/201989207669805fe786046.47320142.jpg","","","","https://ecatalog.wismettacusa.com/product.php?id=126247&branch=LOS","AUTEC","","","","","","","{""category"":""KITCHEN ITEM OTHER ( PAPER, SKEWER )"",""itemNumber"":"" 53036"",""packSize"":""1 EA"",""minOrderQty"":""1"",""barcode"":""N/A"",""mainImageUrl"":""https://ecatalog.wismettacusa.com/upload/img/m/201989207669805fe786046.47320142.jpg"",""link"":""https://ecatalog.wismettacusa.com/product.php?id=126247&branch=LOS""}"
"N/A"," 53246","","500 PC","","SUSHI TRAY KAMON YP-0.8 MH","","","","https://ecatalog.wismettacusa.com/upload/img/m/456649434667da3a20da2c5.18796458.jpg","","","","https://ecatalog.wismettacusa.com/product.php?id=90281&branch=LOS","MING HONG","","","","","","","{""category"":""SUSHI TRAY"",""itemNumber"":"" 53246"",""packSize"":""500 PC"",""minOrderQty"":""1"",""barcode"":""N/A"",""mainImageUrl"":""https://ecatalog.wismettacusa.com/upload/img/m/456649434667da3a20da2c5.18796458.jpg"",""link"":""https://ecatalog.wismettacusa.com/product.php?id=90281&branch=LOS""}"
"N/A"," 53247","","500 PC","","SUSHI TRAY KAMON YP-1.0 MH","","","","https://ecatalog.wismettacusa.com/upload/img/m/1098980544667da37ad848f1.87375045.jpg","","","","https://ecatalog.wismettacusa.com/product.php?id=90282&branch=LOS","MING HONG","","","","","","","{""category"":""SUSHI TRAY"",""itemNumber"":"" 53247"",""packSize"":""500 PC"",""minOrderQty"":""1"",""barcode"":""N/A"",""mainImageUrl"":""https://ecatalog.wismettacusa.com/upload/img/m/1098980544667da37ad848f1.87375045.jpg"",""link"":""https://ecatalog.wismettacusa.com/product.php?id=90282&branch=LOS""}"
"N/A"," 53248","","500 PC","","SUSHI TRAY KAMON YP-1.5 MH","","","","https://ecatalog.wismettacusa.com/upload/img/m/244352379667da35cc57c04.55753819.jpg","","","","https://ecatalog.wismettacusa.com/product.php?id=90283&branch=LOS","MING HONG","","","","","","","{""category"":""SUSHI TRAY"",""itemNumber"":"" 53248"",""packSize"":""500 PC"",""minOrderQty"":""1"",""barcode"":""N/A"",""mainImageUrl"":""https://ecatalog.wismettacusa.com/upload/img/m/244352379667da35cc57c04.55753819.jpg"",""link"":""https://ecatalog.wismettacusa.com/product.php?id=90283&branch=LOS""}"
"N/A"," 53429","","5/ 10/ 1 PC","","S RECT. PL FUCHI ATSU BLU","","","","https://ecatalog.wismettacusa.com/upload/img/m/11697821005d83b0194105c5.78264560.jpg","","","","https://ecatalog.wismettacusa.com/product.php?id=82908&branch=LOS","TENPOS","","","","","","","{""category"":""DISH"",""itemNumber"":"" 53429"",""packSize"":""5/ 10/ 1 PC"",""minOrderQty"":""10"",""barcode"":""N/A"",""mainImageUrl"":""https://ecatalog.wismettacusa.com/upload/img/m/11697821005d83b0194105c5.78264560.jpg"",""link"":""https://ecatalog.wismettacusa.com/product.php?id=82908&branch=LOS""}"
"N/A"," 53524","","2/ 12/ 1 PC","","L CIRCLE PL YUKI SHINO 7.0 WTE","","","","https://ecatalog.wismettacusa.com/upload/img/m/9004042925efb7c4a51b111.96371877.jpg","","","","https://ecatalog.wismettacusa.com/product.php?id=83361&branch=LOS","TENPOS","","","","","","","{""category"":""DISH"",""itemNumber"":"" 53524"",""packSize"":""2/ 12/ 1 PC"",""minOrderQty"":""12"",""barcode"":""N/A"",""mainImageUrl"":""https://ecatalog.wismettacusa.com/upload/img/m/9004042925efb7c4a51b111.96371877.jpg"",""link"":""https://ecatalog.wismettacusa.com/product.php?id=83361&branch=LOS""}"
